model,N,effect,replicate,lambda_emp,lambda_sd_emp,lambda_mu_perm,lambda_s_perm,lambda_z,lambda_p_one_sided,detect_lambda,eig1_obs,eig1_thr97,eig1_p,detect_pca
mixture,100,0.004,22,1.0259628996120496,0.011614012306308121,1.02715243733076,0.008479722610720514,-0.10108432178015148,0.540258238150528,0,1.398817524994079,1.495356200082903,,0
mixture,100,0.004,23,1.0215319325632943,0.011255642981672751,1.0297824756368485,0.010342992697379962,-0.7180132397793704,0.7636254383207445,0,1.4284364266115948,1.495356200082903,,0
mixture,100,0.004,24,0.9968802390181367,0.011245823119928633,1.0267695771945968,0.011050285929126335,-2.595895190945731,0.9952827580523839,0,1.3842425465159605,1.495356200082903,,0
mixture,100,0.004,25,1.0223444991631898,0.010063241672323983,1.0238972284846675,0.01258451355493483,-0.1485968581781037,0.5590641238517153,0,1.4023145539519524,1.495356200082903,,0
mixture,100,0.004,26,1.0240202388456834,0.010250234467399665,1.020486248075891,0.011324224827167778,0.33470983182999275,0.3689219920563013,0,1.3786249848782584,1.495356200082903,,0
mixture,100,0.004,27,1.0228805058057096,0.011060992475775907,1.0263569967549269,0.01037956144241454,-0.3076030972350209,0.6208078184197772,0,1.4397137878717836,1.495356200082903,,0
mixture,100,0.004,28,1.015442383558062,0.010412520149021253,1.0257670346357866,0.012240618273639344,-0.9589827285124274,0.831216276925701,0,1.3921567937366703,1.495356200082903,,0
mixture,100,0.004,29,1.0273672786706742,0.009338622714682008,1.0270264412706744,0.010857243638059802,0.03532347306435852,0.4859109031047403,0,1.4427063695121234,1.495356200082903,,0
mixture,100,0.004,30,1.032436791556157,0.011054846086953776,1.030666406117157,0.012622596432509766,0.15516800238348952,0.4383444365617206,0,1.4033269138617137,1.495356200082903,,0
mixture,100,0.004,31,1.0178347113311994,0.011841883630615373,1.0249381916869438,0.011379646046692332,-0.5864738991450299,0.7212214517858686,0,1.4286879961925611,1.495356200082903,,0
mixture,100,0.004,32,1.0424101922609401,0.012147978601153983,1.0270073166374007,0.013741813032094824,1.229223582720232,0.10949399466225884,0,1.4162392854282526,1.495356200082903,,0
mixture,100,0.004,33,1.0406873993432066,0.010717363361382388,1.0223345729968625,0.009096222281626714,1.6824083229906779,0.04624484428594944,1,1.416665496194904,1.495356200082903,,0
mixture,100,0.004,34,1.027231436223175,0.012797783781002542,1.0282430774464535,0.01103712795268798,-0.07761806866289075,0.5309340654863053,0,1.3996560701320524,1.495356200082903,,0
mixture,100,0.004,35,1.0209595385638208,0.011986842247791505,1.0253456010489617,0.009296489746619226,-0.3605252665231317,0.6407728173642984,0,1.3995025050858423,1.495356200082903,,0
mixture,100,0.004,36,1.0139023894878398,0.011051022880206395,1.0276562973341288,0.010876638939190272,-1.215494472987582,0.8879112222414829,0,1.4267890893329986,1.495356200082903,,0
mixture,100,0.004,37,1.0503334376839581,0.011314604211192205,1.0246747919982837,0.009473738917338945,2.2290146249312053,0.012906465858031568,1,1.3896336503920852,1.495356200082903,,0
mixture,100,0.004,38,1.0352671076220743,0.009516337435968848,1.0219391372310984,0.01004054427133342,1.363113784762409,0.0864233265117118,0,1.415780657942257,1.495356200082903,,0
mixture,100,0.004,39,1.0225170411091782,0.011290761324197077,1.0220983634299312,0.012962231777138013,0.03591686490919434,0.48567432414534617,0,1.407430484538712,1.495356200082903,,0
mixture,100,0.004,40,1.0407959355040377,0.009585789031121937,1.0281265867484821,0.00832158793929641,1.2974613062489067,0.09723625518340095,0,1.4179328551997283,1.495356200082903,,0
mixture,100,0.004,41,1.040645916832191,0.011433229881180923,1.0242987045672916,0.010887827125276025,1.3984445955703366,0.08098979965032926,0,1.4350024374484547,1.495356200082903,,0
mixture,100,0.004,42,1.026127395946959,0.011834250259851098,1.0247539712272387,0.011111604785202216,0.11357878328748405,0.4547858534902599,0,1.4112769343778493,1.495356200082903,,0
mixture,100,0.004,43,1.0318226281940746,0.01066324923299642,1.0271618613329172,0.009393616043383535,0.4288460223207379,0.3340176420300349,0,1.413568680846462,1.495356200082903,,0
mixture,100,0.004,44,1.029459844523672,0.012575931658429967,1.024483249108549,0.010308353322625231,0.38923964735271815,0.34854943854625464,0,1.4325916694188292,1.495356200082903,,0
mixture,100,0.004,45,1.016981733450299,0.011695765821910243,1.030651734797092,0.01145487041906482,-1.1417400170046306,0.8732189490985864,0,1.4284899500695447,1.495356200082903,,0
mixture,100,0.004,46,1.0313025183362696,0.011408408777663286,1.0232313245747755,0.013245172204538061,0.6847781331539625,0.24674196798487746,0,1.3981351476605441,1.495356200082903,,0
