model,N,effect,replicate,lambda_emp,lambda_thr97,lambda_p,detect_lambda,eig1_obs,eig1_thr97,eig1_p,detect_pca
mixture,1000,0.01,52,1.1348750982281146,1.0,,1,10.990745228596477,1.9934488264949979,,1
mixture,1000,0.01,53,1.1189052768426828,1.0,,1,11.056157938439734,1.9934488264949979,,1
mixture,1000,0.01,54,1.0999027598211273,1.0,,1,11.022593418264318,1.9934488264949979,,1
mixture,1000,0.01,55,1.1092915649293957,1.0,,1,11.131749954808967,1.9934488264949979,,1
mixture,1000,0.01,56,1.130513022721244,1.0,,1,11.03446998597688,1.9934488264949979,,1
mixture,1000,0.01,57,1.1167176411587632,1.0,,1,11.013226610058808,1.9934488264949979,,1
mixture,1000,0.01,58,1.1108922569593949,1.0,,1,11.067358372576662,1.9934488264949979,,1
mixture,1000,0.01,59,1.0910866209059606,1.0,,1,11.13285878397502,1.9934488264949979,,1
mixture,1000,0.01,60,1.109521862151141,1.0,,1,10.982734349736562,1.9934488264949979,,1
mixture,1000,0.01,61,1.1215309242577702,1.0,,1,11.139871449577075,1.9934488264949979,,1
mixture,1000,0.01,62,1.0947470735901859,1.0,,1,10.930759107272262,1.9934488264949979,,1
mixture,1000,0.01,63,1.1205282164143158,1.0,,1,11.009427062423615,1.9934488264949979,,1
mixture,1000,0.01,64,1.0898887677290008,1.0,,1,10.984315538585053,1.9934488264949979,,1
mixture,1000,0.01,65,1.0803181234498473,1.0,,1,10.957177878308343,1.9934488264949979,,1
mixture,1000,0.01,66,1.12481173807478,1.0,,1,10.984040948586259,1.9934488264949979,,1
mixture,1000,0.01,67,1.0983905090409225,1.0,,1,10.927519635994358,1.9934488264949979,,1
mixture,1000,0.01,68,1.0976916706170576,1.0,,1,11.075645501957297,1.9934488264949979,,1
mixture,1000,0.01,69,1.0792385457713733,1.0,,1,11.067694137331124,1.9934488264949979,,1
mixture,1000,0.01,70,1.0937158379218592,1.0,,1,11.117855611580788,1.9934488264949979,,1
mixture,1000,0.01,71,1.1297388192527626,1.0,,1,11.101444304826876,1.9934488264949979,,1
mixture,1000,0.01,72,1.109552301918526,1.0,,1,11.026223331652524,1.9934488264949979,,1
mixture,1000,0.01,73,1.1258545817836265,1.0,,1,11.045583969699901,1.9934488264949979,,1
mixture,1000,0.01,74,1.0964654420856972,1.0,,1,11.04093976450153,1.9934488264949979,,1
mixture,1000,0.01,75,1.0796050738834508,1.0,,1,11.006628381215762,1.9934488264949979,,1
mixture,1000,0.01,76,1.081033066219838,1.0,,1,11.042082572879803,1.9934488264949979,,1
mixture,1000,0.01,77,1.1293624946353356,1.0,,1,10.998852855944783,1.9934488264949979,,1
mixture,1000,0.01,78,1.0893604119868585,1.0,,1,10.974776403106627,1.9934488264949979,,1
mixture,1000,0.01,79,1.1010734888262532,1.0,,1,11.080629331473341,1.9934488264949979,,1
mixture,1000,0.01,80,1.1106013537495159,1.0,,1,10.9457953109519,1.9934488264949979,,1
mixture,1000,0.01,81,1.0851027585026347,1.0,,1,11.013864530974178,1.9934488264949979,,1
mixture,1000,0.01,82,1.0994190617399642,1.0,,1,11.120120945557217,1.9934488264949979,,1
mixture,1000,0.01,83,1.1099365052369015,1.0,,1,10.950045455369542,1.9934488264949979,,1
mixture,1000,0.01,84,1.0884056858303899,1.0,,1,11.126714750857914,1.9934488264949979,,1
mixture,1000,0.01,85,1.1052980886178054,1.0,,1,11.060821915180792,1.9934488264949979,,1
mixture,1000,0.01,86,1.0791987485609842,1.0,,1,10.991296671992007,1.9934488264949979,,1
mixture,1000,0.01,87,1.1191052399720638,1.0,,1,11.016154747775861,1.9934488264949979,,1
mixture,1000,0.01,88,1.114340439993218,1.0,,1,10.98001234587517,1.9934488264949979,,1
mixture,1000,0.01,89,1.1445462594284035,1.0,,1,10.887904438108087,1.9934488264949979,,1
mixture,1000,0.01,90,1.1002044519931264,1.0,,1,10.948509255888599,1.9934488264949979,,1
mixture,1000,0.01,91,1.0797102978966966,1.0,,1,11.159305111824153,1.9934488264949979,,1
mixture,1000,0.01,92,1.1341837067707405,1.0,,1,11.116540124440876,1.9934488264949979,,1
mixture,1000,0.01,93,1.0839468546791207,1.0,,1,10.936626893314541,1.9934488264949979,,1
mixture,1000,0.01,94,1.0927948014963544,1.0,,1,11.035900508913265,1.9934488264949979,,1
mixture,1000,0.01,95,1.1077271146807144,1.0,,1,10.991209565962276,1.9934488264949979,,1
mixture,1000,0.01,96,1.1358261030728052,1.0,,1,10.924960475495919,1.9934488264949979,,1
mixture,1000,0.01,97,1.0901842620892384,1.0,,1,11.003523963380289,1.9934488264949979,,1
mixture,1000,0.01,98,1.0885683314736938,1.0,,1,10.972475969350622,1.9934488264949979,,1
mixture,1000,0.01,99,1.086324326716138,1.0,,1,11.089098132425926,1.9934488264949979,,1
